url,out,checksum
https://researchdata.ntu.edu.sg/api/access/datafile/110213?gbrecs=true,../soundscapes_raw/S0037_1min_SQobold_bin.wav,725fec778eb5cd380f3c3e54ba89e9c4567884411c9e5c4353dfbe0075e4b0c815d8802463a960e96602273a69e20bd6cc6f45d52530caeacfcbf6203be6f696
https://researchdata.ntu.edu.sg/api/access/datafile/110276?gbrecs=true,../soundscapes_raw/S0038_1min_SQobold_bin.wav,2da7d8db4e8564a58043a6a88b39ab81ff3726c86bc05b692d540440555f4e0ed4c68d0aff0e2894e8313204b11a58388a34967c5bd63d717b851233db024a9f
https://researchdata.ntu.edu.sg/api/access/datafile/110253?gbrecs=true,../soundscapes_raw/S0039_1min_SQobold_bin.wav,09d5fe740744e46a68942c03b207c8e9013c7ea911632810c2454124c878c403415399ce0cd5fb28cb2567cc11ff49c4131add4d46ae03d2fc4dd72b72ce570e
https://researchdata.ntu.edu.sg/api/access/datafile/110314?gbrecs=true,../soundscapes_raw/S0040_1min_SQobold_bin.wav,81407cd2d5239f7b97c045ff45a7248f596a4f6b27370260dbbff9bd895f6e409972ea413350e3c6720099b08facc14cb6e79aa5d87c8040347161fd86f7d310
https://researchdata.ntu.edu.sg/api/access/datafile/110251?gbrecs=true,../soundscapes_raw/S0041_1min_SQobold_bin.wav,bafa1ad1170fd30c14324e4a784c392b94d34aed868099766761323330db3a45ba3967a8aabd81cf7fb1b946ab168b3b56d6ad4a04960eafdfa4d35b64d235b7
https://researchdata.ntu.edu.sg/api/access/datafile/110232?gbrecs=true,../soundscapes_raw/S0042_1min_SQobold_bin.wav,97630b8fc4821b94810d562f9d0aa70a1c1339d9a1654aaf7f8248c26ade77c24737eadacdcf3835863a93bb1d9de35c518bf347890b4231186e5c0a862b5cbc
https://researchdata.ntu.edu.sg/api/access/datafile/110163?gbrecs=true,../soundscapes_raw/S0043_1min_SQobold_bin.wav,018db6b869e24f8128fbf951dc67b1effcafd9e627e020d9186cb856ff63eef77528325e10b195f560c5f1456b667ecef00e99677691acfb6e0ca247c1eb6c34
https://researchdata.ntu.edu.sg/api/access/datafile/110381?gbrecs=true,../soundscapes_raw/S0044_1min_SQobold_bin.wav,a879b2978292020ec555d1351b1765f9e1e95f23355e274317b9f51c496979443c406e36085ef562653e5012074094e38e1c801f15fb979c1a6a0f1e7ea0d4c8
https://researchdata.ntu.edu.sg/api/access/datafile/110324?gbrecs=true,../soundscapes_raw/S0045_1min_SQobold_bin.wav,af611f1d2f33ef76223d0fee322d6b0236f9a02a024e21ddf3e1c676b0a1181f01e2179c964328064e430f9d053288876d48578138c90d2ba605dea6962c5d26
https://researchdata.ntu.edu.sg/api/access/datafile/110176?gbrecs=true,../soundscapes_raw/S0046_1min_SQobold_bin.wav,11aa86040b92704d84248f4294a82c61d43ac572bea5bf0cbe491b37974ac723d19941a15c63e2104c878ed722f6a63901d875b6b40116b54ad2ca706369a0e9
https://researchdata.ntu.edu.sg/api/access/datafile/110284?gbrecs=true,../soundscapes_raw/S0047_1min_SQobold_bin.wav,73ce72b6a860c545efe76e6c290d182d6a3eece52510726435d84451baf899ea4ae9e8a72018841af5fafd53a096675e5c7601bc2a0056dde170ff14fefa6111
https://researchdata.ntu.edu.sg/api/access/datafile/110321?gbrecs=true,../soundscapes_raw/S0048_1min_SQobold_bin.wav,a437a84dc31427cba66260ad50da162bad53480ada784e4f28bab62928c825a26ce5b624af98ca64c765c5d0911709d27551e8787288bbcc590deea372fd3cf6
https://researchdata.ntu.edu.sg/api/access/datafile/110283?gbrecs=true,../soundscapes_raw/S0049_1min_SQobold_bin.wav,8e8cb3eae452c37dafc65646b62a71b3a7f4578876cde9cebb227d23438e839ff10fb454d170f131517bb0de6912f90ff14e64f22717539bd890589f1c0fa5a0
https://researchdata.ntu.edu.sg/api/access/datafile/110206?gbrecs=true,../soundscapes_raw/S0050_1min_SQobold_bin.wav,d36f499e81564415fe8d01af5e71f8773c02347f342a81ac858b906b9280f3fd45b44faf79e098c8a39b76ef878b69229f142c1a5ea77e9dd5c69ece76accc1e
